2015 PRICE VAR [%]
-9.323275997445537
-25.512192888957696
33.11829671550496
2.7522914680574364
12.897715165910553
13.980936777937483
5.339412837835392
-26.65370178517993
23.809817736521
23.865489302331603
-22.605312498627963
65.3736654622368
-38.54874897853703
2.0659632484645383
18.603845240198435
13.745828918763074
22.628762719616688
-0.8406475611562578
58.66678305832708
21.62501550596322
8.886701373838283
19.06252433079839
26.68124147146635
37.72188931205835
25.632152051356968
-1.3486026129171749
-27.728082300006594
2.7615954905003988
29.90293479794
5.346119421342533
10.792636011688504
-23.422109738587288
49.60767152141679
-0.2272977358874182
47.19279042772357
-21.840094665490188
-54.549047402205545
5.779507164831419
44.36125021030371
17.930829031832968
-17.34460577767767
9.765462538153752
-31.978784462178677
-8.073796827353414
42.682268013023965
4.166662527455388
15.55724047965481
-3.857142584664481
54.01002421651562
36.52990079983455
71.62432048613519
56.77193253519787
34.851487362728164
18.620101774480585
-29.06568253638383
-11.83740860195844
21.789470471833887
15.25556762660295
-26.970226822499164
85.18517782658735
-48.54545593261719
9.702583748073163
25.434918165978083
26.66844301404521
-0.5686623883306023
23.47965436912064
-7.1149544801444256
-19.57446555233616
-10.587740860409031
-10.5997680990229
15.406389300667929
-4.853748814036342
0.1305360445742358
-48.08757482356145
11.085897951307096
-11.978944010155564
-16.99012846347444
19.992465260220968
24.4910683176579
35.539294808999074
27.596438883560392
102.94774326368128
40.92516542872512
17.233552244341073
-7.334735411347648
-6.849273048551334
40.641161056556726
-30.732668999511517
45.46997787958416
7.271743878882423
-69.92133356587512
-5.0909107031065295
-42.087255975413576
-51.04881771560178
50.38933038907155
32.94796192086428
-27.95874992799889
-3.8491329448905818
-17.224291275930756
-23.86294433329489
-48.50580817751199
-15.047434810096984
18.181809150811752
-20.76039040716018
16.135106772347747
-46.53902599654403
8.734910450517331
-39.44045494964561
2.203321313704734
-17.681843868116598
35.946194719511546
-24.78632192996948
8.888891008165148
9.814612637332123
-54.21686909648325
-14.591839564735263
-14.892084544122396
-39.28996951100719
288.0000114440918
15.167737082682404
-34.863816053819
-3.3783783348395584
104.5909560379332
-33.063924419661824
-7.1428541435721735
-92.29908627226126
2292.8570645500204
7.333331637912327
12.049780756464632
10.170980199111892
12.258062055034022
14.622289050357685
3.0303105365945693
94.3608988523552
11.345642022866544
20.799999237060547
3.3326624355887624
-36.89596199442522
-10.369640328726003
-22.149607200596517
-21.111114422480128
7.554475336113815
5.588063400741056
-25.390624636202112
-23.913044529886605
1.3294124823563724
-12.746475283481375
-30.612245518582288
3.701622398351217
-25.818885121661
-25.746270150483927
4.123571821970304
-25.079488921699447
-28.938578559970544
-23.47858485099561
197.2694728356632
-50.80459152609147
-47.88452607521921
-8.813558856292355
-52.06611788922943
-15.5805277675242
0.2506263268008833
-63.476069591079714
-36.72230697573949
19.594591764571323
-41.24949729384192
-56.36293345501039
-62.47906049817743
-36.60122033644252
-70.57682249401594
-14.856608891955863
-69.64392345491194
-52.42875427484408
-77.52489085992593
-40.12693263898003
-37.241379565489545
-52.06185230062152
-47.51131463354957
-63.81196035435009
-17.8810091528018
-37.20341070708819
-53.50836475437266
-22.373666786876186
-23.31978190469324
-19.134403942609943
-12.619352796576033
30.792916329129
-71.17510882272742
-22.324159734907703
-39.49296018853665
-41.04046567226236
-82.07623640047271
-33.1172769731603
-7.567285135997716
-9.553010312247885
-53.20754849388739
14.245129918543864
-48.8097004451217
-54.30267278965183
-49.46619266902732
-13.649550442312275
-46.04172226876477
-28.110184247512606
-21.87530528145711
12.187883417883912
42.40730053340632
2248.62082842859
8.887546277514568
-6.517043309250172
-25.599584479963497
-32.89605930869074
-9.6738590931031
24.494311658791407
-14.592937829519368
-38.11707681490027
-60.33627587379349
-22.398434101210817
1.5624994321203762
-1.5448712586140338
-18.18181677438852
-11.47524930596362
-65.58480208849207
-42.32362567584414
-55.07134402151327
-4.084499669545907
-37.3563196866248
-20.90349445852885
35.80645702135815
-80.90938396453082
-33.37681698811572
-40.11299693773557
-20.010413764658736
6.607540528828701
-30.12521256607441
-7.099649672205426
8.414240820606821
4.086516636459739
40233.29349046558
-2.991359374741769
-81.76952272386643
-22.52062678074006
-16.393348037321868
-4.969031133354875
33.859069482864115
-21.13798835138577
-20.60784045704198
-29.67914150442251
10.944551416351883
-17.774160466044933
-12.185052519619644
-77.0777706417184
-5.092937033871162
-15.445026567127965
-55.73940390898668
-37.719299346346176
-43.38431277414776
-22.6818171414462
-51.92307515962582
-29.87860520098329
-52.110387650041154
-0.1233205562793313
-1.8939465434861475
-2.211765686041147
-56.961161830582846
-58.25391140985282
-14.837153494974803
24.283424642647702
-79.23997157097544
64.14814701786747
-9.27004976823454
-10.456944981616372
-10.704560293697927
20.80341997448252
21.10371778198788
7.387456166329793
-55.12816288570619
-10.945706978732575
77.12748287331779
-15.72032634885766
-8.21974930187479
-80.89646403858177
59.498437857534455
-27.20235129328544
10.356297976377004
-25.334956322065
-19.48617893334736
-23.52941671457244
-76.88137800097216
100.05003569957474
-53.50876870101021
-56.76756040858997
-27.41583947627539
-5.208819672186677
214.0116453573316
-9.895490153012666
3.9556702921642497
-26.08707659971089
-26.17922109820934
-34.0625034148493
-55.37523504490876
-42.02888594284632
-31.515083714392084
-25.8568739431452
-22.72727223467237
0.5418686503927134
6.82989326467534
-18.953529528422976
-85.56701027126924
